date,actual,forecast
2027-01-02,0,0.37026906
2027-01-03,0,0.4217662
2027-01-04,0,0.42642778
2027-01-05,0,0.38891327
2027-01-06,0,0.41996872
2027-01-07,0,0.41996872
2027-01-08,0,0.41996872
2027-01-09,0,0.41996872
2027-01-10,0,0.3850604
2027-01-11,0,0.3850604
2027-01-12,0,0.5093094
2027-01-13,0,0.5093094
2027-01-14,3,0.5093094
2027-01-15,0,0.20370969
2027-01-16,0,0.27261236
2027-01-17,0,0.3045179
2027-01-18,0,0.32381344
2027-01-19,0,0.35199478
2027-01-20,1,0.27555764
2027-01-21,0,0.22579026
2027-01-22,0,0.27261236
2027-01-23,0,0.3244202
2027-01-24,1,0.32381344
2027-01-25,0,0.22555473
2027-01-26,0,0.24155693
2027-01-27,0,0.3465249
2027-01-28,0,0.32891038
2027-01-29,0,0.3071383
2027-01-30,1,0.29605746
2027-01-31,0,0.23088723
2027-02-01,0,0.2731038
2027-02-02,0,0.32951716
2027-02-03,0,0.29597068
2027-02-04,0,0.2741986
2027-02-05,1,0.2941732
2027-02-06,1,0.18127489
2027-02-07,0,0.15675595
2027-02-08,0,0.2398887
2027-02-09,0,0.29931316
2027-02-10,0,0.31003258
2027-02-11,0,0.3050378
2027-02-12,2,0.30580488
2027-02-13,0,0.1826797
2027-02-14,0,0.26437706
2027-02-15,0,0.29062027
2027-02-16,0,0.32558408
2027-02-17,0,0.28864917
2027-02-18,0,0.3053473
2027-02-19,1,0.32075018
2027-02-20,0,0.22274193
2027-02-21,0,0.26495853
2027-02-22,0,0.32315442
2027-02-23,0,0.32254764
2027-02-24,0,0.30077556
2027-02-25,1,0.32075018
2027-02-26,0,0.20469588
2027-02-27,0,0.26358512
2027-02-28,0,0.321781
2027-03-01,0,0.32117423
2027-03-02,1,0.29940215
2027-03-03,0,0.22267754
2027-03-04,1,0.24691251
2027-03-05,0,0.22298357
2027-03-06,0,0.26300365
2027-03-07,0,0.28711563
2027-03-08,1,0.32421067
2027-03-09,0,0.20568617
2027-03-10,0,0.26300365
2027-03-11,0,0.3047375
2027-03-12,0,0.32117423
2027-03-13,0,0.29940215
2027-03-14,1,0.31937677
2027-03-15,0,0.22136852
2027-03-16,0,0.26358512
2027-03-17,0,0.321781
2027-03-18,0,0.30602545
2027-03-19,0,0.27968407
2027-03-20,1,0.30422798
2027-03-21,1,0.22136852
2027-03-22,1,0.20405853
2027-03-23,0,0.2064628
2027-03-24,0,0.26598936
2027-03-25,0,0.26603815
2027-03-26,0,0.28467885
2027-03-27,0,0.27968407
2027-03-28,0,0.32955056
2027-03-29,1,0.32955056
2027-03-30,0,0.22483246
2027-03-31,0,0.2854549
2027-04-01,1,0.3319548
2027-04-02,0,0.22483246
2027-04-03,0,0.24688785
2027-04-04,0,0.30663222
2027-04-05,0,0.30602545
2027-04-06,1,0.27968407
2027-04-07,0,0.2259378
2027-04-08,0,0.26123762
2027-04-09,1,0.3077376
2027-04-10,0,0.2259378
2027-04-11,0,0.24799325
2027-04-12,0,0.3077376
2027-04-13,1,0.3071308
2027-04-14,0,0.221133
2027-04-15,0,0.6018743
2027-04-16,0,0.47836843
2027-04-17,1,0.66979885
2027-04-18,1,0.5437034
2027-04-19,0,0.52468723
2027-04-20,0,0.39293614
2027-04-21,0,0.44789597
2027-04-22,0,0.6173552
2027-04-23,0,0.6173552
2027-04-24,1,0.2349533
2027-04-25,0,0.54795146
2027-04-26,1,0.5714018
2027-04-27,0,0.36948583
2027-04-28,0,0.5547453
2027-04-29,1,0.38033438
2027-04-30,0,0.22841205
2027-05-01,1,0.5277506
2027-05-02,0,0.23081632
2027-05-03,1,0.2718231
2027-05-04,0,0.20434725
2027-05-05,0,0.26464456
2027-05-06,1,0.27326635
2027-05-07,0,0.2270127
2027-05-08,0,0.2533564
2027-05-09,0,0.32698122
2027-05-10,0,0.32637444
2027-05-11,0,0.30779
2027-05-12,0,0.32457697
2027-05-13,1,0.32457697
2027-05-14,0,0.41187367
2027-05-15,0,0.40766585
2027-05-16,1,0.26633236
2027-05-17,0,0.5156595
2027-05-18,1,0.5277506
2027-05-19,0,0.35377946
2027-05-20,0,0.5390391
2027-05-21,0,0.38033438
2027-05-22,1,0.57741326
2027-05-23,0,0.5126691
2027-05-24,0,0.5390391
