date,actual,forecast
2027-01-02,0,0.05273721075343621
2027-01-03,0,0.04182355852515654
2027-01-04,0,0.12180539486175855
2027-01-05,0,0.048729563996677265
2027-01-06,0,0.0483704101889857
2027-01-07,0,0.06332013769504327
2027-01-08,0,0.04888576031766613
2027-01-09,1,0.05225537936464141
2027-01-10,0,0.0913306271006039
2027-01-11,0,0.055450820502349125
2027-01-12,0,0.05463902728118939
2027-01-13,1,0.14780112019654346
2027-01-14,0,0.15853690798722844
2027-01-15,0,0.07918941505514794
2027-01-16,0,0.07531136221307587
2027-01-17,0,0.06451043762942159
2027-01-18,0,0.053432335744816935
2027-01-19,0,0.05473008681216191
2027-01-20,0,0.09225025865958549
2027-01-21,0,0.05575126738016017
2027-01-22,0,0.05430305603121827
2027-01-23,0,0.055365719550337186
2027-01-24,0,0.05955523472243272
2027-01-25,0,0.06053320872606367
2027-01-26,0,0.060367787624244724
2027-01-27,0,0.06443648146594176
2027-01-28,0,0.06336852566450488
2027-01-29,0,0.0579809723328764
2027-01-30,0,0.056169853468434755
2027-01-31,0,0.055166618958101994
2027-02-01,0,0.06168116235342269
2027-02-02,1,0.0660702872750973
2027-02-03,0,0.060070309086466996
2027-02-04,0,0.04450097101369219
2027-02-05,1,0.048073437599179564
2027-02-06,0,0.06118343800840068
2027-02-07,0,0.04850177458351203
2027-02-08,0,0.04928104029573432
2027-02-09,0,0.08777222032188277
2027-02-10,0,0.060672952798892996
2027-02-11,0,0.05500017393986116
2027-02-12,0,0.06835542694453257
2027-02-13,0,0.0529915448245494
2027-02-14,0,0.05006584692740213
2027-02-15,0,0.05025300598374698
2027-02-16,0,0.049956870648159644
2027-02-17,0,0.05023014949348723
2027-02-18,0,0.05137418861277821
2027-02-19,0,0.05353238860917099
2027-02-20,0,0.052936687056960904
2027-02-21,0,0.052423161360722975
2027-02-22,0,0.052689349128167494
2027-02-23,0,0.0521319458990126
2027-02-24,0,0.061262098692662414
2027-02-25,0,0.06208717399092087
2027-02-26,0,0.057260509214284834
2027-02-27,0,0.05887919465698578
2027-02-28,0,0.061117546822043615
2027-03-01,0,0.06175128744251858
2027-03-02,0,0.07349386303242822
2027-03-03,0,0.07084802985889885
2027-03-04,0,0.08477441909529519
2027-03-05,0,0.058058797805069104
2027-03-06,0,0.05573708847047603
2027-03-07,0,0.05557067477579307
2027-03-08,0,0.06043345000382374
2027-03-09,0,0.05845098900936787
2027-03-10,0,0.08029154561335991
2027-03-11,0,0.07483947920055696
2027-03-12,0,0.0728441158953568
2027-03-13,0,0.07252614006708522
2027-03-14,0,0.13255704969488827
2027-03-15,0,0.1526403294292854
2027-03-16,0,0.15785886905044294
2027-03-17,0,0.15393599890969417
