date,actual,forecast
2027-01-02,0,0.047793424243429514
2027-01-03,0,0.04726544778925072
2027-01-04,0,0.04658025523215285
2027-01-05,0,0.04563043746480655
2027-01-06,0,0.04464925166257209
2027-01-07,0,0.04399021121522447
2027-01-08,0,0.043732319785682
2027-01-09,0,0.057265292809278175
2027-01-10,0,0.0690357541257812
2027-01-11,0,0.05406057905903965
2027-01-12,0,0.05431384063911156
2027-01-13,0,0.057303645526116394
2027-01-14,0,0.05784876037787574
2027-01-15,1,0.059865622605945294
2027-01-16,0,0.07480983571643385
2027-01-17,0,0.04780682274146037
2027-01-18,0,0.045048386638977596
2027-01-19,0,0.05209914083755435
2027-01-20,0,0.06016774405809142
2027-01-21,0,0.0701184609405359
2027-01-22,0,0.060873910501854096
2027-01-23,0,0.07302097771763481
2027-01-24,0,0.056350516120249536
2027-01-25,0,0.06030993240668131
2027-01-26,0,0.06511813235168552
2027-01-27,0,0.062003407469485294
2027-01-28,0,0.0625859067048388
2027-01-29,0,0.06202382656079541
2027-01-30,0,0.057441229725387566
2027-01-31,0,0.054610970978493746
2027-02-01,0,0.05332305447018651
2027-02-02,0,0.05360305663884806
2027-02-03,0,0.05714308833187288
2027-02-04,0,0.053139500916622937
2027-02-05,1,0.054626631230433535
2027-02-06,0,0.03882280477456156
2027-02-07,0,0.03892878419145372
2027-02-08,0,0.03935125153852574
2027-02-09,0,0.06411092002153461
2027-02-10,0,0.1038407185757306
2027-02-11,0,0.05209946208432934
2027-02-12,0,0.059808186401605734
2027-02-13,0,0.05269242165258488
2027-02-14,0,0.05088949297957194
2027-02-15,0,0.052297023561038436
2027-02-16,0,0.05215728840505811
2027-02-17,0,0.053212730587456604
2027-02-18,0,0.05211847536795182
2027-02-19,0,0.054157920999884014
2027-02-20,0,0.06013686123899968
2027-02-21,0,0.05848385868476347
2027-02-22,0,0.05707712351493434
2027-02-23,0,0.0545661383873085
2027-02-24,0,0.06054370552440555
2027-02-25,0,0.05791232386767831
2027-02-26,0,0.05612593095667267
2027-02-27,0,0.05514221910973612
2027-02-28,0,0.05691663136976256
2027-03-01,0,0.059022455807505245
2027-03-02,0,0.0670253959914448
2027-03-03,0,0.06328300741011499
2027-03-04,0,0.06416640677655462
2027-03-05,0,0.06313084815912871
2027-03-06,0,0.06105066952018394
2027-03-07,0,0.060943210512367924
2027-03-08,0,0.06607835140498211
2027-03-09,0,0.06550985545201195
2027-03-10,0,0.0824322342748655
2027-03-11,1,0.08058800966593647
2027-03-12,0,0.031010227441650485
2027-03-13,0,0.047872794295175054
2027-03-14,0,0.1420145209619708
2027-03-15,0,0.053388131778190545
2027-03-16,0,0.09543344594378232
2027-03-17,0,0.06166317711518026
2027-03-18,0,0.06217616849095821
2027-03-19,0,0.05882629468624556
2027-03-20,0,0.052701074311862404
2027-03-21,0,0.049394648386962024
2027-03-22,0,0.04693028375720447
2027-03-23,0,0.05087161638924704
2027-03-24,0,0.04749796006317575
2027-03-25,0,0.04455695257967417
2027-03-26,0,0.047307005266647495
2027-03-27,1,0.040229270840624436
2027-03-28,0,0.03872931680897907
2027-03-29,0,0.03283234845369408
2027-03-30,0,0.033925661494890146
2027-03-31,0,0.03797841960253697
2027-04-01,0,0.04378435553120668
2027-04-02,0,0.04677629222483839
2027-04-03,0,0.04638039108308908
2027-04-04,0,0.0410869506961869
2027-04-05,0,0.04043059141276284
2027-04-06,0,0.04194148456716219
2027-04-07,0,0.04173758961506544
2027-04-08,0,0.042453997525326075
2027-04-09,0,0.041720032535820586
2027-04-10,0,0.04252298259749105
2027-04-11,0,0.041125584677069754
2027-04-12,0,0.04089192000075872
2027-04-13,0,0.04067667951175617
2027-04-14,0,0.04076744863633183
2027-04-15,0,0.04069495603188972
2027-04-16,0,0.03983644577056569
2027-04-17,0,0.03994394154624117
2027-04-18,0,0.03942481494374151
2027-04-19,1,0.04164705120485303
2027-04-20,0,0.039129743724164764
2027-04-21,0,0.05321954723316304
2027-04-22,0,0.043015391822258546
2027-04-23,0,0.04516792270375381
2027-04-24,0,0.05206100374681857
2027-04-25,0,0.052027381134065714
2027-04-26,0,0.056114004651507836
2027-04-27,0,0.0487337494787384
2027-04-28,0,0.04850884543598013
2027-04-29,0,0.05352649695830457
2027-04-30,0,0.057337398198666775
2027-05-01,0,0.05449235927246629
2027-05-02,0,0.05310977890039509
2027-05-03,0,0.053574740614411726
2027-05-04,0,0.053107761931871056
2027-05-05,0,0.06170757183670868
2027-05-06,1,0.06047183300030972
2027-05-07,0,0.05315838281192989
2027-05-08,0,0.04916905675328124
2027-05-09,0,0.044574164813305256
2027-05-10,0,0.04699803258426119
